PassengerId,Survived
132,0.12054068103887218
39,0.49964544777738834
756,0.24271323507174833
660,0.6004812648280432
799,0.12055608139834008
683,0.1207307259308863
840,0.33320518459984055
706,0.11910462251645618
122,0.1206273115561605
115,0.4997148230745882
250,0.24218526168192903
491,0.1216940175081165
161,0.12133638143685573
831,0.5236771295208852
58,0.12055608139834008
750,0.12060105786256153
214,0.11938746383117928
124,0.8531494573811874
47,0.1212824004516258
94,0.12175128731904805
611,0.5237180017360827
667,0.11938746383117928
821,0.9874550505819699
302,0.12200710735544452
614,0.12060105786256153
142,0.49984719475359474
162,0.8620636538927077
508,0.11909276771069366
110,0.4995246214352306
464,0.11938746383117928
792,0.11910462251645618
316,0.49984514507620614
389,0.1205992398805874
398,0.11910462251645618
169,0.11910623977778266
884,0.11944244138035484
92,0.12061016970917628
252,0.6366709860975223
647,0.12061380952821177
808,0.49984670300690276
593,0.12055787031449132
856,0.5236646530194066
836,0.8575718844729255
861,0.12115813525145872
758,0.11942042754225606
868,0.3328264911000534
715,0.11938746383117928
187,0.523679681567645
5,0.1206273115561605
740,0.12061380952821177
752,0.41466620527161924
455,0.1206273115561605
687,0.1237245363007731
120,0.4976113132926567
537,0.570287582820399
573,0.33326259078940956
580,0.120616365109165
805,0.12053424190391243
606,0.12128688947026872
618,0.5236811450827407
569,0.12055608139834008
589,0.1206273115561605
240,0.11940338775214479
347,0.8084442077916423
695,0.24216379161439605
271,0.11899718146970474
490,0.39059257378780265
854,0.9999385592858772
90,0.1206273115561605
51,0.39030457007527347
588,0.325806036080197
680,0.3397652646635197
327,0.12047138919462098
314,0.12061380952821177
315,0.1190992328535262
381,0.9747244209328721
144,0.12051494687344218
188,0.11909276771069366
8,0.3905292701269244
276,0.999948476981968
690,0.9958537025750401
820,0.39043090969130734
118,0.11921280711859185
104,0.12068037216266016
710,0.39060057361389183
9,0.5236690159762017
712,0.333259770895103
887,0.24278577530147125
332,0.3332259622823844
11,0.5802969669338813
698,0.4998475232338731
562,0.12061380952821177
330,0.9940458029477632
873,0.32643896002856476
288,0.12061380952821177
450,0.4650037524125208
93,0.33258517575929875
475,0.4998060936112407
311,0.8575718844729255
45,0.49984465328079025
55,0.32593937114982474
30,0.12061380952821177
160,0.3899987604815782
818,0.11886913627260376
625,0.12133638143685573
64,0.39043090969130734
254,0.12133638143685573
564,0.1206273115561605
225,0.3320521562720477
841,0.120616365109165
643,0.49877392793720665
809,0.11938746383117928
268,0.12060324332869184
852,0.12060324332869184
832,0.2425078888333967
103,0.600272124081388
615,0.1206273115561605
53,0.999748995626281
771,0.12075516422675978
234,0.4975712454195147
210,0.3331826991659076
220,0.11944244138035484
847,0.12754401356242648
191,0.8620488297297083
32,0.9881283277855347
665,0.120616365109165
147,0.12060506196242049
492,0.12055787031449132
461,0.333259770895103
511,0.12060105786256153
282,0.12061016970917628
465,0.1206273115561605
200,0.8084442077916423
153,0.1206273115561605
505,0.9944932252872088
886,0.5237127983197322
