PassengerId,Survived
132,0.1246879003988113
39,0.5403261604394138
756,0.5025083260859108
660,0.6085925623093815
799,0.12463968401618664
683,0.12409921199542517
840,0.2782165808098413
706,0.1629756526496512
122,0.12441789269634036
115,0.5401705848836199
250,0.5019064511559236
491,0.12138725597429038
161,0.12235839518933384
831,0.5442084889442994
58,0.12463968401618664
750,0.12449937623631357
214,0.16355911667625672
124,0.9173985022419904
47,0.1225082259851217
94,0.12123500658459505
611,0.544247248278228
667,0.16355911667625672
821,0.9528314970448624
302,0.12056562177465838
614,0.12449937623631357
142,0.5398862161549901
162,0.8558217275062819
508,0.16295100462899378
110,0.5405975132733319
464,0.16355911667625672
792,0.1629756526496512
316,0.5398906334524827
389,0.1245050274858679
398,0.1629756526496512
169,0.1629790139759867
884,0.16367151375082048
92,0.12447106896164521
252,0.7344256349578101
647,0.12445976932701244
808,0.5398872759678197
593,0.12463408852811217
856,0.544196727483848
836,0.9183268565013211
861,0.12285636548670216
758,0.16362654746800356
868,0.277070573352476
715,0.16355911667625672
187,0.5442108987449097
5,0.12441789269634036
740,0.12445976932701244
752,0.3038693805989174
455,0.12441789269634036
687,0.11648094041431035
120,0.5387879079508966
537,0.7664960860417018
573,0.2783927113957503
580,0.12445183837833167
805,0.12470808499414093
606,0.12249573405868563
618,0.5442122813031323
569,0.12463968401618664
589,0.12441789269634036
240,0.163591705433979
347,0.8543906433371034
695,0.5018709780479083
271,0.16275169012995863
490,0.17969747521272833
854,0.9779001605502902
90,0.12441789269634036
51,0.17886535537588413
588,0.38274813071999436
680,0.3570234699050043
327,0.12490596964586655
314,0.12445976932701244
315,0.16296444863172627
381,0.8254147611482741
144,0.12476865559246039
188,0.16295100462899378
8,0.17955069030207862
276,0.9780459113336256
690,0.9426401128722512
820,0.1792975901058155
118,0.16319986328945893
104,0.12425392870930034
710,0.17971603776510336
9,0.5442008366960701
712,0.2783840694301182
887,0.5025805055465853
332,0.27828037869609745
11,0.6871014450743173
698,0.5398855081998192
562,0.12445976932701244
330,0.940908301172939
873,0.3855010133592573
288,0.12445976932701244
450,0.6671749420923974
93,0.2764834791895473
475,0.5399747092829678
311,0.9183268565013211
45,0.5398916932638087
55,0.3833863741373755
30,0.12445976932701244
160,0.17777884776114328
818,0.1624830746956655
625,0.12235839518933384
64,0.1792975901058155
254,0.12235839518933384
564,0.12441789269634036
