PassengerId,Survived
132,0.11558599434385997
39,0.46325566342567015
756,0.3548721127139629
660,0.633666648218906
799,0.11567320590859254
683,0.1169090396899719
840,0.41033228995425475
706,0.13144334575918037
122,0.11612255389093207
115,0.4872483610181
250,0.37404048234313336
491,0.13222879519310027
161,0.12497799107973151
831,0.5047017349060479
58,0.11567320590859254
750,0.1159488081048039
214,0.13729547054106206
124,0.6968224342881513
47,0.12403203284225128
94,0.13355510017538563
611,0.47177670454440346
667,0.13729547054106206
821,0.7445791571258269
302,0.1400029431981693
614,0.1159488081048039
142,0.5311191409347202
162,0.8206189385895186
508,0.13139259641957324
110,0.4221140732286983
464,0.13729547054106206
792,0.13144334575918037
316,0.5304663807089582
389,0.11593716834192946
398,0.13144334575918037
169,0.13145140193921634
884,0.13955247406238414
92,0.11600791219962048
252,0.6016867638062138
647,0.11603187803586934
808,0.5309626338692297
593,0.11568358109832388
856,0.5141752660856014
836,0.7291714264441111
861,0.12201899979015707
758,0.13860209431743442
868,0.3509749027274438
715,0.13729547054106206
187,0.5026810327595186
5,0.11612255389093207
740,0.11603187803586934
752,0.5187150755863215
455,0.11612255389093207
687,0.2025963954282588
120,0.37806813702923137
537,0.5234486880955274
573,0.4196419858166962
580,0.11604882622896184
805,0.11555065014317734
606,0.1241090559052509
618,0.5015125680597285
569,0.11567320590859254
589,0.11612255389093207
240,0.13790935082533906
347,0.8924328693150301
695,0.3751404949154846
271,0.13150351534784477
490,0.46923614466248864
854,0.6823029001056966
90,0.11612255389093207
51,0.3506216462371867
588,0.42813224953135887
680,0.5847071799010166
327,0.11523936793628309
314,0.11603187803586934
315,0.13141846448070282
381,0.5385001154841973
144,0.11544870711929889
188,0.13139259641957324
8,0.440901369712833
276,0.7289217580755576
690,0.6550684645322917
820,0.4044110795485949
118,0.1325995787769898
104,0.11650583966695649
710,0.4727878190095254
9,0.510950300347865
712,0.4191929789452047
887,0.3529828204949581
332,0.4137403753457818
11,0.5151635039849971
698,0.531223650494205
562,0.11603187803586934
330,0.7327831146504877
873,0.27291130045227874
288,0.11603187803586934
450,0.7032711101419977
93,0.3257552251799325
475,0.517835888888488
311,0.7291714264441111
45,0.5303095971767107
55,0.3539871620199051
30,0.11603187803586934
160,0.3008134994973375
818,0.13302479259277789
625,0.12497799107973151
64,0.4044110795485949
254,0.12497799107973151
564,0.11612255389093207
225,0.29343757239456636
841,0.11604882622896184
643,0.3982551241580268
809,0.13729547054106206
268,0.11596286793496802
