PassengerId,Survived
132,0.1821632742322663
39,0.5312787933510066
756,0.3891812468453111
660,0.5433211723021287
799,0.1821528527399323
683,0.18203611665330754
840,0.29150488665237617
706,0.22958572628954244
122,0.18210494271022526
115,0.5307998748521712
250,0.3893022150701597
491,0.18211924657487089
161,0.18205070863518813
831,0.5745018068593595
58,0.1821528527399323
750,0.18212252865885148
214,0.22993019529519643
124,0.7753537693513408
47,0.182039889321004
94,0.18213011543400626
611,0.5748932019075141
667,0.22993019529519643
821,0.8281268769483177
302,0.18217787246464923
614,0.18212252865885148
142,0.5300228280560404
162,0.7289695793722899
508,0.2295711654231809
110,0.5321261288633892
464,0.22993019529519643
792,0.22958572628954244
316,0.5300348931610728
389,0.18212374814288523
398,0.22958572628954244
169,0.22958771194350902
884,0.2299965054054951
92,0.18211641987761595
252,0.6074859947604523
647,0.18211398122537048
808,0.5300257227411009
593,0.18215164321998145
856,0.5743829866441388
836,0.7794011964809897
861,0.18201490050898883
758,0.22996997882489723
868,0.2914359334021128
715,0.22993019529519643
187,0.5745261488993094
5,0.18210494271022526
740,0.18211398122537048
752,0.3067741450135486
455,0.18210494271022526
687,0.18247756861728703
120,0.5350658264605528
537,0.5818136177508393
573,0.29156448016118475
580,0.18211226953667392
805,0.18216763643022205
606,0.1820407898768508
618,0.5745401140310662
569,0.1821528527399323
589,0.18210494271022526
240,0.22994942304995902
347,0.706267644598995
695,0.3893386903619387
271,0.2294533934476135
490,0.27474043777851875
854,0.8523083836491878
90,0.18210494271022526
51,0.27582499504353564
588,0.41406019146984363
680,0.45088978319289197
327,0.18221041894969403
314,0.18211398122537048
315,0.22957910758384514
381,0.7427184663739581
144,0.18218072488127746
188,0.2295711654231809
8,0.27471576935232633
276,0.8530314105130401
690,0.8376819409349991
820,0.27503586193466845
118,0.2297181457605575
104,0.1820695407294579
710,0.2747435626862966
9,0.5744245027276804
712,0.29156155612355406
887,0.3891944948144328
332,0.29152647235810036
11,0.6228980696824067
698,0.5300208944113436
562,0.18211398122537048
330,0.831745192705398
873,0.41370674265002094
288,0.18211398122537048
450,0.44758712297738157
93,0.2921912473717043
475,0.5302645642831294
311,0.7794011964809897
45,0.5300377878825415
55,0.41397852885583575
30,0.18211398122537048
160,0.2778993732400181
818,0.22929459837217792
625,0.18205070863518813
64,0.27503586193466845
254,0.18205070863518813
564,0.18210494271022526
225,0.29444863239234564
841,0.18211226953667392
643,0.5334349278533779
809,0.22993019529519643
268,0.1821210629647112
852,0.1821210629647112
832,0.3891437356856784
103,0.540814411404682
615,0.18210494271022526
53,0.8542359016723822
771,0.1820199739426016
234,0.5351203404913534
210,0.29148150583961296
220,0.2299965054054951
847,0.18304518954460036
191,0.7289179444377965
32,0.8309126390939809
665,0.18211226953667392
147,0.18211984353388289
492,0.18215164321998145
461,0.29156155612355406
511,0.18212252865885148
282,0.18211641987761595
465,0.18210494271022526
200,0.7062676445991087
153,0.18210494271011157
505,0.832928059909591
886,0.5748431895817987
436,0.8342564432716699
694,0.18215309697359316
20,0.5743335116928279
640,0.18205070863518813
526,0.18212252865885148
29,0.5300377878825415
417,0.7292838028937467
472,0.18206905455679134
405,0.5301284897193383
673,0.2299965054054951
371,0.29174791592464544
468,0.2295711654231809
463,0.29134669177551586
40,0.5304272071389349
31,0.3894163550907024
849,0.3898435601259962
383,0.18211226953667392
875,0.7291244063426916
419,0.22993019529519643
525,0.1821528527399323
